idx,title,text,url
664,Сряда,'Сряда е третият ден от седмицата,https://bg.wikipedia.org/wiki/%D0%A1%D1%80%D1%8F%D0%B4%D0%B0
665,Четвъртък,'Четвъртък' е четвъртият ден от седмицата,https://bg.wikipedia.org/wiki/%D0%A7%D0%B5%D1%82%D0%B2%D1%8A%D1%80%D1%82%D1%8A%D0%BA
666,Събота,'Събота' е шестият ден от седмицата в календара по ISO 8601,https://bg.wikipedia.org/wiki/%D0%A1%D1%8A%D0%B1%D0%BE%D1%82%D0%B0
667,Неделя,Неделя е седмият ден от седмицата,https://bg.wikipedia.org/wiki/%D0%9D%D0%B5%D0%B4%D0%B5%D0%BB%D1%8F
668,Теодор Траянов,"Теодор Василев Траянов е български поет символист, шахматист и шахматен деятел",https://bg.wikipedia.org/wiki/%D0%A2%D0%B5%D0%BE%D0%B4%D0%BE%D1%80_%D0%A2%D1%80%D0%B0%D1%8F%D0%BD%D0%BE%D0%B2
669,П. К. Яворов,виж Пейо Яворов,https://bg.wikipedia.org/wiki/%D0%9F._%D0%9A._%D0%AF%D0%B2%D0%BE%D1%80%D0%BE%D0%B2
670,П. П. Славейков,виж Пенчо Славейков,https://bg.wikipedia.org/wiki/%D0%9F._%D0%9F._%D0%A1%D0%BB%D0%B0%D0%B2%D0%B5%D0%B9%D0%BA%D0%BE%D0%B2
671,Енциклопедия,"мини|250п|Многотомно китайско издание от 2007 година на Енциклопедия Британика

Енциклопедията е вид справочник, съдържащ обобщение на цялата информация от всички области на знанието или от дадена негова област",https://bg.wikipedia.org/wiki/%D0%95%D0%BD%D1%86%D0%B8%D0%BA%D0%BB%D0%BE%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F
672,Аркадий Стругацки,Аркадий Натанович Стругацки () е руски съветски писател фантаст – в data,https://bg.wikipedia.org/wiki/%D0%90%D1%80%D0%BA%D0%B0%D0%B4%D0%B8%D0%B9_%D0%A1%D1%82%D1%80%D1%83%D0%B3%D0%B0%D1%86%D0%BA%D0%B8
673,Борис Стругацки,Борис Натанович Стругацки () е руски съветски писател фантаст,https://bg.wikipedia.org/wiki/%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%A1%D1%82%D1%80%D1%83%D0%B3%D0%B0%D1%86%D0%BA%D0%B8
674,Кирил Христов,"Кирил Генчев Христов е български поет, белетрист, драматург и преводач",https://bg.wikipedia.org/wiki/%D0%9A%D0%B8%D1%80%D0%B8%D0%BB_%D0%A5%D1%80%D0%B8%D1%81%D1%82%D0%BE%D0%B2
675,Цанко Церковски,"Цанко Церковски, псевдоним на Цанко Генов Бакалов, е български политик и писател",https://bg.wikipedia.org/wiki/%D0%A6%D0%B0%D0%BD%D0%BA%D0%BE_%D0%A6%D0%B5%D1%80%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8
676,Пейо Яворов,"Пѐйо То̀тев Крачо̀лов, по-известен като Пѐйо Я̀воров, е български поет символист и революционер, войвода на Вътрешната македоно-одринска революционна организация, смятан за един от най-големите български поети на XX век",https://bg.wikipedia.org/wiki/%D0%9F%D0%B5%D0%B9%D0%BE_%D0%AF%D0%B2%D0%BE%D1%80%D0%BE%D0%B2
677,Христо Ясенов,Христо Ясенов е български поет и активист на Българската комунистическа партия (БКП),https://bg.wikipedia.org/wiki/%D0%A5%D1%80%D0%B8%D1%81%D1%82%D0%BE_%D0%AF%D1%81%D0%B5%D0%BD%D0%BE%D0%B2
678,Мила Родино,„Мила Родино“ е национален химн на България от 1964 г,https://bg.wikipedia.org/wiki/%D0%9C%D0%B8%D0%BB%D0%B0_%D0%A0%D0%BE%D0%B4%D0%B8%D0%BD%D0%BE
679,Шуми Марица,„Шуми Марица“ е национален химн на България от 1886 до 1944 (официално до 1947) г,https://bg.wikipedia.org/wiki/%D0%A8%D1%83%D0%BC%D0%B8_%D0%9C%D0%B0%D1%80%D0%B8%D1%86%D0%B0
680,Мила родино,виж Мила_Родино,https://bg.wikipedia.org/wiki/%D0%9C%D0%B8%D0%BB%D0%B0_%D1%80%D0%BE%D0%B4%D0%B8%D0%BD%D0%BE
681,Д. Дебелянов,виж Димчо Дебелянов,https://bg.wikipedia.org/wiki/%D0%94._%D0%94%D0%B5%D0%B1%D0%B5%D0%BB%D1%8F%D0%BD%D0%BE%D0%B2
682,Градове в България,Градовете в България към днешна дата са 257 на брой,https://bg.wikipedia.org/wiki/%D0%93%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B5_%D0%B2_%D0%91%D1%8A%D0%BB%D0%B3%D0%B0%D1%80%D0%B8%D1%8F
683,Рени Стоянова,"Рени Стоянова е българска медицинска сестра и писателка, родена на 30 юли 1957 г",https://bg.wikipedia.org/wiki/%D0%A0%D0%B5%D0%BD%D0%B8_%D0%A1%D1%82%D0%BE%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0
684,Хепатит,"Хепатит (на латински: „Hepatitis“; от гръцки: ἧπαρ, хепар – черен дроб и ίτις, – итис – възпаление) е възпаление на черния дроб",https://bg.wikipedia.org/wiki/%D0%A5%D0%B5%D0%BF%D0%B0%D1%82%D0%B8%D1%82
